666360
615090
610989
526466
509230
486434
484567
481189
473005
2200
3400
4600
5800
7000
8200
9400
10600
11799
13000
14200
15400
16600
17800
19000
20200
21400
22600
23800
25000
26200
27400
28600
29800
30999
32200
33400
34600
35800
37000
38200
39400
40600
41800
43000
44200
45400
46600
47800
49000
50199
51400
52600
53800
55000
56200
57400
58600
59800
61000
62200
63400
64600
65800
67000
68200
69399
70600
71800
73000
74200
75400
76600
77800
79000
80200
81400
82600
83800
85000
86200
87400
88599
89800
91000
92200
93400
94600
95800
97000
98200
99400
100600
101800
103000
104200
105400
106600
107799
109000
110200
111400
112600
113800
115000
116200
117400
118600
119800
120900
122000
123100
124200
125300
126399
127500
128600
129700
130800
131799
131900
133000
134100
135200
136300
137400
138500
139600
140700
141800
142900
143999
145100
146200
147300
148400
149399
149500
150600
151700
152800
153900
155000
156100
157200
158300
159400
160500
161599
162700
163800
164900
166000
166999
167100
168200
169300
170400
171500
172600
173700
174800
175900
177000
178100
179199
180300
181400
182500
183600
184599
184700
185800
186810
187420
187820
188430
188830
189440
189840
190450
190850
191460
191860
192470
192870
193479
193880
194490
194890
195500
195899
196510
196910
197520
197920
198530
198930
199540
199940
200550
200849
200950
201560
201960
202570
202970
203580
203980
204590
204990
205600
206000
206610
207010
207620
208020
208630
209030
209639
210040
210650
211050
211660
212059
212670
213070
213680
214080
214690
215090
215700
216100
216710
217009
217110
217720
218120
218730
219130
219740
220140
220750
221150
221760
222160
222770
223170
223780
224180
224790
225190
225799
226200
226600
227200
457546
459819
463256
485069
486980
507826
229200
486992
490560
490572
492275
496005
231600
487047
490581
233600
490631
235600
460632
490707
490708
494062
238000
492407
492417
494130
240000
496227
242000
506044
244400
502062
246400
502100
248400
502169
250800
488960
490849
496321
252800
489010
489011
490859
494348
496360
254800
496439
257200
494405
496481
500322
531992
259200
502331
512031
545211
261200
504207
512059
515544
522230
522232
543641
543652
548600
263600
506257
506258
506261
510062
548641
265600
520567
532070
532079
532083
535528
537113
545276
559416
377154
525577
527260
527266
528726
532102
543688
543690
550739
553657
377440
535541
546815
553709
377741
550850
550864
553740
378111
553796
378416
561661
378732
574280
379099
555905
561711
576364
580729
587517
603122
379404
587543
379723
585209
587554
380113
576406
616249
380446
612005
380786
612019
381172
607050
381507
633013
381845
590482
595856
595858
628501
382270
616436
612189
382658
612201
383068
616556
383595
616593
395726
633872
638451
638477
638485
642681
396059
628871
633939
633955
